YEAR,MONTH,DAY,HOUR,DAY_OF_WEEK,WEEKEND,WEEKDAY,SEASON,HOLIDAY,Temp (C),Dew Point Temp (C),Rel Hum (%),Wind Spd (km/h),WIND CHILL CALCULATION,DATE
2021,7,30,7,4,0,1,0,0,15.6,12.8,83.0,21.0,14.236401138725883,2021-07-30
2021,7,30,8,4,0,1,0,0,16.5,13.0,79.0,20.0,15.429572476784312,2021-07-30
2021,7,30,9,4,0,1,0,0,17.6,12.4,71.0,26.0,16.503631981142103,2021-07-30
2021,7,30,10,4,0,1,0,0,18.7,11.8,64.0,26.0,17.911949316834075,2021-07-30
2021,7,30,11,4,0,1,0,0,18.8,12.0,64.0,18.0,18.416808355377576,2021-07-30
2021,7,30,12,4,0,1,0,0,19.3,11.6,60.0,19.0,18.9865841672383,2021-07-30
2021,7,30,13,4,0,1,0,0,19.5,11.6,60.0,17.0,19.338896658767027,2021-07-30
2021,7,30,14,4,0,1,0,0,20.7,10.3,51.0,19.0,20.733227555697365,2021-07-30
2021,7,30,15,4,0,1,0,0,21.2,9.6,47.0,12.0,21.6935993554485,2021-07-30
2021,7,30,16,4,0,1,0,0,21.9,9.8,46.0,20.0,22.194887451660207,2021-07-30
2021,7,30,17,4,0,1,0,0,20.5,10.3,52.0,11.0,20.91849198946666,2021-07-30
2021,7,30,18,4,0,1,0,0,19.6,10.8,56.0,12.0,19.76946853805984,2021-07-30
2021,7,30,19,4,0,1,0,0,19.6,9.7,52.0,13.0,19.70044006518338,2021-07-30
2021,7,30,20,4,0,1,0,0,17.9,10.1,60.0,7.0,18.250467560940635,2021-07-30
2021,7,30,21,4,0,1,0,0,15.5,9.9,69.0,10.0,15.062411277680589,2021-07-30
2021,7,30,22,4,0,1,0,0,14.5,9.6,72.0,10.0,13.876794408579826,2021-07-30
2021,7,30,23,4,0,1,0,0,13.6,9.3,75.0,8.0,13.112780260023817,2021-07-30
2021,7,30,24,4,0,1,0,0,12.5,9.5,81.0,4.0,12.769769941982288,2021-07-30
2021,7,31,1,5,1,0,0,0,12.1,9.6,85.0,5.0,12.028569038637379,2021-07-31
2021,7,31,2,5,1,0,0,0,10.6,9.5,93.0,4.0,10.665590122967258,2021-07-31
2021,7,31,3,5,1,0,0,0,9.3,8.7,96.0,5.0,8.877297932669988,2021-07-31
2021,7,31,4,5,1,0,0,0,9.9,9.0,94.0,8.0,8.800371564304456,2021-07-31
2021,7,31,5,5,1,0,0,0,9.1,8.8,98.0,4.0,9.004395529008026,2021-07-31
2021,7,31,6,5,1,0,0,0,8.3,8.0,98.0,5.0,7.751843966253062,2021-07-31
2021,7,31,7,5,1,0,0,0,8.4,8.1,98.0,7.0,7.289120665026658,2021-07-31
2021,7,31,8,5,1,0,0,0,11.2,10.3,94.0,5.0,11.015660468862146,2021-07-31
2021,7,31,9,5,1,0,0,0,14.3,11.5,83.0,3.0,15.083302430440693,2021-07-31
2021,7,31,10,5,1,0,0,0,16.9,10.3,64.0,10.0,16.722274894421652,2021-07-31
2021,7,31,11,5,1,0,0,0,17.9,10.1,60.0,5.0,18.556202043855542,2021-07-31
2021,7,31,12,5,1,0,0,0,19.2,9.9,54.0,13.0,19.216365090009166,2021-07-31
2021,7,31,13,5,1,0,0,0,19.4,11.4,60.0,9.0,19.77518443770792,2021-07-31
2021,7,31,14,5,1,0,0,0,20.6,10.3,51.0,12.0,20.972050298927755,2021-07-31
2021,7,31,15,5,1,0,0,0,21.8,12.0,53.0,8.0,22.670010342428892,2021-07-31
2021,7,31,16,5,1,0,0,0,20.3,13.0,62.0,11.0,20.67960725583967,2021-07-31
2021,7,31,17,5,1,0,0,0,22.1,14.9,63.0,21.0,22.412454771642352,2021-07-31
2021,7,31,18,5,1,0,0,0,21.5,15.4,68.0,13.0,21.99979619726088,2021-07-31
2021,7,31,19,5,1,0,0,0,19.8,13.9,69.0,13.0,19.942477552770484,2021-07-31
2021,7,31,20,5,1,0,0,0,19.2,15.1,77.0,15.0,19.085193813298908,2021-07-31
2021,7,31,21,5,1,0,0,0,17.9,14.8,82.0,13.0,17.643121420692978,2021-07-31
2021,7,31,22,5,1,0,0,0,17.7,15.1,84.0,11.0,17.5741057186888,2021-07-31
2021,7,31,23,5,1,0,0,0,17.5,15.1,86.0,8.0,17.658292128484767,2021-07-31
2021,7,31,24,5,1,0,0,0,17.6,15.4,87.0,9.0,17.65831887126842,2021-07-31
2021,8,1,1,6,1,0,0,0,18.1,15.7,86.0,10.0,18.14501513734257,2021-08-01
2021,8,1,2,6,1,0,0,0,17.2,15.6,90.0,13.0,16.79599021413811,2021-08-01
2021,8,1,3,6,1,0,0,0,16.6,15.6,94.0,8.0,16.609327851147626,2021-08-01
2021,8,1,4,6,1,0,0,0,16.8,16.1,95.0,13.0,16.3119152389639,2021-08-01
2021,8,1,5,6,1,0,0,0,16.3,15.6,96.0,10.0,16.010904772961197,2021-08-01
2021,8,1,6,6,1,0,0,0,15.9,15.3,96.0,5.0,16.305294111021695,2021-08-01
2021,8,1,7,6,1,0,0,0,15.7,15.2,96.0,5.0,16.08020331773831,2021-08-01
2021,8,1,8,6,1,0,0,0,16.0,14.6,91.0,8.0,15.910018332922865,2021-08-01
2021,8,1,9,6,1,0,0,0,16.0,14.2,89.0,9.0,15.776660589988861,2021-08-01
2021,8,1,10,6,1,0,0,0,16.0,14.9,93.0,9.0,15.776660589988861,2021-08-01
2021,8,1,11,6,1,0,0,0,16.1,14.8,92.0,5.0,16.530384904305084,2021-08-01
2021,8,1,12,6,1,0,0,0,16.5,15.7,95.0,9.0,16.364678802888722,2021-08-01
2021,8,1,13,6,1,0,0,0,19.0,15.5,80.0,13.0,18.97432760242206,2021-08-01
2021,8,1,14,6,1,0,0,0,19.8,14.3,70.0,15.0,19.819611835181213,2021-08-01
2021,8,1,15,6,1,0,0,0,20.2,14.7,70.0,7.0,20.90426733574086,2021-08-01
2021,8,1,16,6,1,0,0,0,22.4,15.1,63.0,13.0,23.088964891402856,2021-08-01
2021,8,1,17,6,1,0,0,0,18.5,14.0,74.0,18.0,18.04416875526321,2021-08-01
2021,8,1,18,6,1,0,0,0,17.6,15.6,88.0,14.0,17.201103588577638,2021-08-01
2021,8,1,19,6,1,0,0,0,18.1,15.7,86.0,10.0,18.14501513734257,2021-08-01
2021,8,1,20,6,1,0,0,0,17.4,16.0,91.0,13.0,17.038027701725216,2021-08-01
2021,8,1,21,6,1,0,0,0,15.4,13.8,90.0,17.0,14.269656461783487,2021-08-01
2021,8,1,22,6,1,0,0,0,14.9,13.7,92.0,17.0,13.651456437761102,2021-08-01
2021,8,1,23,6,1,0,0,0,14.1,13.2,95.0,10.0,13.402547660939526,2021-08-01
2021,8,1,24,6,1,0,0,0,13.9,12.9,93.0,10.0,13.165424287119372,2021-08-01
2021,8,2,1,0,0,1,0,1,13.9,12.6,92.0,15.0,12.597834620005228,2021-08-02
2021,8,2,2,0,0,1,0,1,13.2,11.8,91.0,10.0,12.335492478748836,2021-08-02
2021,8,2,3,0,0,1,0,1,12.2,11.6,96.0,9.0,11.307722171949905,2021-08-02
2021,8,2,4,0,0,1,0,1,11.5,10.9,96.0,10.0,10.31994380127755,2021-08-02
2021,8,2,5,0,0,1,0,1,13.1,11.7,91.0,14.0,11.723179045795884,2021-08-02
2021,8,2,6,0,0,1,0,1,12.5,11.6,94.0,10.0,11.505560670378308,2021-08-02
2021,8,2,7,0,0,1,0,1,13.1,12.0,93.0,7.0,12.712102813531466,2021-08-02
2021,8,2,8,0,0,1,0,1,15.1,12.9,87.0,5.0,15.404930937888153,2021-08-02
2021,8,2,9,0,0,1,0,1,17.2,13.0,76.0,7.0,17.442789368610136,2021-08-02
2021,8,2,10,0,0,1,0,1,18.9,12.7,66.0,11.0,19.00741412045074,2021-08-02
2021,8,2,11,0,0,1,0,1,20.5,14.0,66.0,9.0,21.068824506087623,2021-08-02
2021,8,2,12,0,0,1,0,1,21.3,8.3,43.0,4.0,22.51544489320979,2021-08-02
2021,8,2,13,0,0,1,0,1,22.1,7.5,39.0,7.0,23.09653671492366,2021-08-02
2021,8,2,14,0,0,1,0,1,22.3,9.0,42.0,14.0,22.922491444371918,2021-08-02
2021,8,2,15,0,0,1,0,1,22.8,7.8,38.0,9.0,23.77370828542699,2021-08-02
2021,8,2,16,0,0,1,0,1,22.6,10.7,46.0,9.0,23.538501000267043,2021-08-02
2021,8,2,17,0,0,1,0,1,22.8,10.2,44.0,14.0,23.531149726903223,2021-08-02
2021,8,2,18,0,0,1,0,1,23.5,8.4,38.0,11.0,24.50176299387151,2021-08-02
2021,8,2,19,0,0,1,0,1,22.8,10.1,44.0,8.0,23.835526206136826,2021-08-02
2021,8,2,20,0,0,1,0,1,19.6,11.8,60.0,6.0,20.331665073420027,2021-08-02
2021,8,2,21,0,0,1,0,1,18.2,12.0,67.0,9.0,18.363940726748254,2021-08-02
2021,8,2,22,0,0,1,0,1,16.3,11.7,74.0,5.0,16.755475697588466,2021-08-02
2021,8,2,23,0,0,1,0,1,15.2,11.7,80.0,8.0,14.977605641956513,2021-08-02
2021,8,2,24,0,0,1,0,1,14.9,11.9,82.0,9.0,14.483020521609163,2021-08-02
2021,8,3,1,1,0,1,0,0,13.0,11.8,93.0,7.0,12.59672021462711,2021-08-03
2021,8,3,2,1,0,1,0,0,13.1,12.2,95.0,7.0,12.712102813531466,2021-08-03
2021,8,3,3,1,0,1,0,0,12.1,11.5,96.0,9.0,11.190118529369931,2021-08-03
2021,8,3,4,1,0,1,0,0,12.3,10.7,90.0,8.0,11.597609637203504,2021-08-03
2021,8,3,5,1,0,1,0,0,11.5,10.9,96.0,6.0,11.092497517439757,2021-08-03
2021,8,3,6,1,0,1,0,0,10.9,10.6,98.0,7.0,10.1736856376356,2021-08-03
2021,8,3,7,1,0,1,0,0,11.5,11.2,98.0,6.0,11.092497517439757,2021-08-03
2021,8,3,8,1,0,1,0,0,15.1,12.9,86.0,6.0,15.19879420898654,2021-08-03
2021,8,3,9,1,0,1,0,0,18.1,13.8,76.0,11.0,18.051875185942784,2021-08-03
2021,8,3,10,1,0,1,0,0,20.5,14.7,69.0,10.0,20.990495623184387,2021-08-03
2021,8,3,11,1,0,1,0,0,22.9,14.5,59.0,13.0,23.69405861037062,2021-08-03
2021,8,3,12,1,0,1,0,0,22.1,13.6,58.0,12.0,22.775922940229627,2021-08-03
2021,8,3,13,1,0,1,0,0,23.9,14.4,55.0,8.0,25.117593656215554,2021-08-03
2021,8,3,14,1,0,1,0,0,23.9,14.5,55.0,9.0,25.067348353806686,2021-08-03
2021,8,3,15,1,0,1,0,0,25.3,16.0,56.0,16.0,26.530348503790883,2021-08-03
2021,8,3,16,1,0,1,0,0,22.5,16.2,67.0,19.0,22.978911912287607,2021-08-03
2021,8,3,17,1,0,1,0,0,24.1,15.2,57.0,21.0,24.928163581770498,2021-08-03
2021,8,3,18,1,0,1,0,0,23.9,15.7,60.0,16.0,24.80781998745179,2021-08-03
2021,8,3,19,1,0,1,0,0,23.3,15.4,61.0,13.0,24.17813358554483,2021-08-03
2021,8,3,20,1,0,1,0,0,21.2,15.3,69.0,13.0,21.63673996588022,2021-08-03
2021,8,3,21,1,0,1,0,0,18.7,15.0,79.0,10.0,18.856385258803023,2021-08-03
2021,8,3,22,1,0,1,0,0,17.9,14.3,79.0,9.0,18.011129799008337,2021-08-03
2021,8,3,23,1,0,1,0,0,16.6,14.7,88.0,8.0,16.609327851147626,2021-08-03
2021,8,3,24,1,0,1,0,0,16.3,13.8,85.0,8.0,16.259673092035243,2021-08-03
2021,8,4,1,2,0,1,0,0,14.8,13.7,93.0,6.0,14.856602818024314,2021-08-04
2021,8,4,2,2,0,1,0,0,14.1,13.7,97.0,7.0,13.865928802575045,2021-08-04
2021,8,4,3,2,0,1,0,0,14.1,13.6,97.0,5.0,14.27947697147123,2021-08-04
2021,8,4,4,2,0,1,0,0,13.2,12.7,97.0,5.0,13.266568401695995,2021-08-04
2021,8,4,5,2,0,1,0,0,12.0,11.8,98.0,7.0,11.442894225583533,2021-08-04
2021,8,4,6,2,0,1,0,0,12.4,12.3,99.0,4.0,12.659023635718338,2021-08-04
2021,8,4,7,2,0,1,0,0,12.7,12.6,99.0,5.0,12.703841418487531,2021-08-04
2021,8,4,8,2,0,1,0,0,13.8,13.7,99.0,3.0,14.540704068467525,2021-08-04
2021,8,4,9,2,0,1,0,0,18.2,16.2,88.0,4.0,19.082309399027373,2021-08-04
2021,8,4,10,2,0,1,0,0,21.9,16.9,73.0,3.0,23.33079753243278,2021-08-04
2021,8,4,11,2,0,1,0,0,23.4,13.7,54.0,3.0,24.958592618352277,2021-08-04
2021,8,4,12,2,0,1,0,0,25.7,16.3,56.0,8.0,27.215522210889837,2021-08-04
2021,8,4,13,2,0,1,0,0,26.1,13.9,46.0,3.0,27.888623773007367,2021-08-04
2021,8,4,14,2,0,1,0,0,27.0,15.8,50.0,9.0,28.713061273785833,2021-08-04
2021,8,4,15,2,0,1,0,0,26.9,14.5,46.0,13.0,28.53480836211273,2021-08-04
2021,8,4,16,2,0,1,0,0,27.0,13.8,44.0,7.0,28.750284061237185,2021-08-04
2021,8,4,17,2,0,1,0,0,26.6,11.7,39.0,7.0,28.28875366561976,2021-08-04
2021,8,4,18,2,0,1,0,0,26.0,14.1,48.0,10.0,27.511388403238573,2021-08-04
2021,8,4,19,2,0,1,0,0,24.7,15.0,54.0,13.0,25.872395998654568,2021-08-04
2021,8,4,20,2,0,1,0,0,21.9,14.5,62.0,9.0,22.715275502207234,2021-08-04
2021,8,4,21,2,0,1,0,0,20.2,12.6,61.0,8.0,20.80518496049619,2021-08-04
2021,8,4,22,2,0,1,0,0,19.1,11.2,60.0,4.0,20.079026155402918,2021-08-04
2021,8,4,23,2,0,1,0,0,18.2,11.1,63.0,3.0,19.315569653831368,2021-08-04
2021,8,4,24,2,0,1,0,0,18.4,11.4,63.0,4.0,19.303802011555273,2021-08-04
2021,8,5,1,3,0,1,0,0,16.6,12.2,75.0,3.0,17.57925489551725,2021-08-05
2021,8,5,2,3,0,1,0,0,16.8,12.5,75.0,0.0,23.41,2021-08-05
2021,8,5,3,3,0,1,0,0,16.4,12.3,76.0,7.0,16.51972857737527,2021-08-05
2021,8,5,4,3,0,1,0,0,16.7,12.6,76.0,9.0,16.599886088048663,2021-08-05
2021,8,5,5,3,0,1,0,0,16.3,12.0,76.0,9.0,16.129471517728774,2021-08-05
2021,8,5,6,3,0,1,0,0,15.6,12.0,79.0,9.0,15.306246019668967,2021-08-05
2021,8,5,7,3,0,1,0,0,16.5,14.1,86.0,9.0,16.364678802888722,2021-08-05
2021,8,5,8,3,0,1,0,0,19.6,17.0,85.0,9.0,20.010391722867872,2021-08-05
2021,8,5,9,3,0,1,0,0,22.0,17.6,75.0,7.0,22.9811541160193,2021-08-05
2021,8,5,10,3,0,1,0,0,23.8,17.8,69.0,7.0,25.05804089629774,2021-08-05
2021,8,5,11,3,0,1,0,0,25.1,13.8,49.0,0.0,28.49375,2021-08-05
2021,8,5,12,3,0,1,0,0,26.0,15.7,53.0,7.0,27.596458072193613,2021-08-05
2021,8,5,13,3,0,1,0,0,26.3,13.4,44.0,8.0,27.914831729114603,2021-08-05
2021,8,5,14,3,0,1,0,0,27.2,12.3,39.0,3.0,29.082340169348324,2021-08-05
2021,8,5,15,3,0,1,0,0,28.5,17.4,51.0,8.0,30.478966629272062,2021-08-05
2021,8,5,16,3,0,1,0,0,27.9,15.0,45.0,0.0,30.208750000000002,2021-08-05
2021,8,5,17,3,0,1,0,0,27.5,14.6,45.0,7.0,29.327197055758973,2021-08-05
2021,8,5,18,3,0,1,0,0,27.4,15.1,47.0,4.0,29.270969575310673,2021-08-05
2021,8,5,19,3,0,1,0,0,26.1,16.6,55.0,12.0,27.586249983701283,2021-08-05
2021,8,5,20,3,0,1,0,0,23.4,16.4,65.0,9.0,24.479330140906825,2021-08-05
2021,8,5,21,3,0,1,0,0,21.1,15.8,72.0,8.0,21.85414923783334,2021-08-05
2021,8,5,22,3,0,1,0,0,19.7,15.5,77.0,8.0,20.222427028642226,2021-08-05
2021,8,5,23,3,0,1,0,0,18.8,14.8,77.0,7.0,19.288910951079856,2021-08-05
2021,8,5,24,3,0,1,0,0,17.5,14.5,82.0,7.0,17.788937165323205,2021-08-05
2021,8,6,1,4,0,1,0,0,17.7,14.8,83.0,6.0,18.16445293065922,2021-08-06
2021,8,6,2,4,0,1,0,0,16.3,14.6,90.0,8.0,16.259673092035243,2021-08-06
2021,8,6,3,4,0,1,0,0,14.8,14.3,97.0,7.0,14.673606994905551,2021-08-06
2021,8,6,4,4,0,1,0,0,14.8,14.4,98.0,6.0,14.856602818024314,2021-08-06
2021,8,6,5,4,0,1,0,0,15.2,15.0,99.0,6.0,15.312858005973952,2021-08-06
2021,8,6,6,4,0,1,0,0,15.0,14.9,99.0,6.0,15.084730411999129,2021-08-06
2021,8,6,7,4,0,1,0,0,15.1,15.1,100.0,5.0,15.404930937888153,2021-08-06
2021,8,6,8,4,0,1,0,0,18.7,18.6,100.0,7.0,19.1735283521755,2021-08-06
2021,8,6,9,4,0,1,0,0,21.4,19.5,89.0,9.0,22.127257289307373,2021-08-06
2021,8,6,10,4,0,1,0,0,23.9,19.5,76.0,14.0,24.870197948472093,2021-08-06
2021,8,6,11,4,0,1,0,0,25.9,18.2,62.0,17.0,27.251856966253538,2021-08-06
2021,8,6,12,4,0,1,0,0,26.8,17.3,55.0,21.0,28.324370475443494,2021-08-06
2021,8,6,13,4,0,1,0,0,27.6,15.7,48.0,25.0,29.311011441275255,2021-08-06
2021,8,6,14,4,0,1,0,0,27.4,17.0,52.0,20.0,29.085486037181955,2021-08-06
2021,8,6,15,4,0,1,0,0,28.6,20.4,61.0,14.0,30.591585804266376,2021-08-06
2021,8,6,16,4,0,1,0,0,28.2,18.6,56.0,24.0,30.0787341317602,2021-08-06
2021,8,6,17,4,0,1,0,0,28.1,18.2,54.0,16.0,29.975405536469058,2021-08-06
2021,8,6,18,4,0,1,0,0,27.3,17.6,55.0,19.0,28.967403529861567,2021-08-06
2021,8,6,19,4,0,1,0,0,26.3,17.3,57.0,19.0,27.719801109533655,2021-08-06
2021,8,6,20,4,0,1,0,0,23.9,18.0,69.0,9.0,25.067348353806686,2021-08-06
2021,8,6,21,4,0,1,0,0,21.9,16.8,73.0,11.0,22.590685124855582,2021-08-06
2021,8,6,22,4,0,1,0,0,21.5,16.9,75.0,13.0,21.99979619726088,2021-08-06
2021,8,6,23,4,0,1,0,0,20.7,18.7,88.0,12.0,21.09230847501454,2021-08-06
2021,8,6,24,4,0,1,0,0,20.1,19.1,94.0,10.0,20.516248875544086,2021-08-06
2021,8,7,1,5,1,0,0,0,19.4,18.8,96.0,8.0,19.87277226952984,2021-08-07
2021,8,7,2,5,1,0,0,0,19.6,19.0,97.0,9.0,20.010391722867872,2021-08-07
2021,8,7,3,5,1,0,0,0,19.0,18.7,98.0,7.0,19.51967614888857,2021-08-07
2021,8,7,4,5,1,0,0,0,18.7,18.6,99.0,9.0,18.951958939648115,2021-08-07
2021,8,7,5,5,1,0,0,0,19.4,19.2,99.0,4.0,20.41126507419476,2021-08-07
2021,8,7,6,5,1,0,0,0,18.9,18.7,99.0,5.0,19.68165601027247,2021-08-07
2021,8,7,7,5,1,0,0,0,18.4,18.3,99.0,7.0,18.827380555462426,2021-08-07
2021,8,7,8,5,1,0,0,0,20.6,20.3,98.0,4.0,21.74022074936215,2021-08-07
2021,8,7,9,5,1,0,0,0,22.5,19.9,85.0,8.0,23.485871447024447,2021-08-07
2021,8,7,10,5,1,0,0,0,22.9,19.6,82.0,8.0,23.952077792507623,2021-08-07
2021,8,7,11,5,1,0,0,0,25.5,20.0,71.0,6.0,27.061429095677255,2021-08-07
2021,8,7,12,5,1,0,0,0,27.2,19.2,61.0,12.0,28.909089920655983,2021-08-07
2021,8,7,13,5,1,0,0,0,27.6,20.5,65.0,9.0,29.41868312926567,2021-08-07
2021,8,7,14,5,1,0,0,0,27.6,19.8,62.0,14.0,29.374269239203755,2021-08-07
2021,8,7,15,5,1,0,0,0,20.9,18.5,86.0,22.0,20.865538500669814,2021-08-07
2021,8,7,16,5,1,0,0,0,20.8,19.6,92.0,0.0,25.86,2021-08-07
2021,8,7,17,5,1,0,0,0,25.2,21.6,80.0,5.0,26.7720159986991,2021-08-07
2021,8,7,18,5,1,0,0,0,26.2,22.4,79.0,10.0,27.748511777058724,2021-08-07
2021,8,7,19,5,1,0,0,0,25.8,21.6,77.0,10.0,27.27426502941842,2021-08-07
2021,8,7,20,5,1,0,0,0,24.0,19.9,78.0,13.0,25.0252647920997,2021-08-07
2021,8,7,21,5,1,0,0,0,22.1,19.9,87.0,9.0,22.950482787367182,2021-08-07
2021,8,7,22,5,1,0,0,0,21.2,20.1,93.0,8.0,21.97070082420413,2021-08-07
2021,8,7,23,5,1,0,0,0,20.3,19.6,96.0,7.0,21.019649934645223,2021-08-07
2021,8,7,24,5,1,0,0,0,19.8,19.5,98.0,6.0,20.559792667394845,2021-08-07
2021,8,8,1,6,1,0,0,0,19.4,19.1,99.0,5.0,20.244382993480933,2021-08-08
2021,8,8,2,6,1,0,0,0,18.0,17.8,99.0,7.0,18.365850159844996,2021-08-08
2021,8,8,3,6,1,0,0,0,17.8,17.7,99.0,3.0,18.88149096425284,2021-08-08
2021,8,8,4,6,1,0,0,0,16.8,16.7,99.0,0.0,23.41,2021-08-08
2021,8,8,5,6,1,0,0,0,17.9,17.8,100.0,3.0,18.99001063664747,2021-08-08
2021,8,8,6,6,1,0,0,0,17.1,17.1,100.0,4.0,17.864100030123936,2021-08-08
2021,8,8,7,6,1,0,0,0,16.9,16.9,100.0,4.0,17.64260741759604,2021-08-08
2021,8,8,8,6,1,0,0,0,19.7,19.7,100.0,5.0,20.58201918340601,2021-08-08
2021,8,8,9,6,1,0,0,0,20.8,20.8,100.0,6.0,21.70043063726895,2021-08-08
2021,8,8,10,6,1,0,0,0,22.9,22.8,99.0,5.0,24.183471875940175,2021-08-08
2021,8,8,11,6,1,0,0,0,25.0,21.2,79.0,9.0,26.360988422186384,2021-08-08
2021,8,8,12,6,1,0,0,0,26.6,21.5,73.0,13.0,28.171752130732074,2021-08-08
2021,8,8,13,6,1,0,0,0,26.3,21.9,76.0,10.0,27.8670734639688,2021-08-08
2021,8,8,14,6,1,0,0,0,25.8,21.5,77.0,17.0,27.128216961449063,2021-08-08
2021,8,8,15,6,1,0,0,0,24.6,20.8,79.0,18.0,25.62117395758867,2021-08-08
2021,8,8,16,6,1,0,0,0,25.2,21.9,82.0,13.0,26.477489717622333,2021-08-08
2021,8,8,17,6,1,0,0,0,25.5,21.7,79.0,13.0,26.840545949002994,2021-08-08
2021,8,8,18,6,1,0,0,0,25.2,20.9,77.0,18.0,26.3664531578174,2021-08-08
2021,8,8,19,6,1,0,0,0,24.8,21.4,81.0,8.0,26.166557933552703,2021-08-08
2021,8,8,20,6,1,0,0,0,24.0,20.9,82.0,9.0,25.18495199638666,2021-08-08
2021,8,8,21,6,1,0,0,0,23.1,20.6,86.0,9.0,24.126519213166908,2021-08-08
2021,8,8,22,6,1,0,0,0,22.3,20.8,91.0,10.0,23.12460598756576,2021-08-08
2021,8,8,23,6,1,0,0,0,21.1,20.4,96.0,6.0,22.042622028231186,2021-08-08
2021,8,8,24,6,1,0,0,0,20.9,20.5,98.0,9.0,21.53923907640751,2021-08-08
2021,8,9,1,0,0,1,0,0,20.9,20.6,98.0,9.0,21.53923907640751,2021-08-09
2021,8,9,2,0,0,1,0,0,21.4,20.9,97.0,12.0,21.934115707622084,2021-08-09
2021,8,9,3,0,0,1,0,0,21.4,21.1,98.0,13.0,21.878777453467325,2021-08-09
2021,8,9,4,0,0,1,0,0,21.0,20.8,99.0,11.0,21.51570382353414,2021-08-09
2021,8,9,5,0,0,1,0,0,20.9,20.6,99.0,8.0,21.621046065091747,2021-08-09
2021,8,9,6,0,0,1,0,0,21.1,20.9,99.0,10.0,21.70186574464485,2021-08-09
2021,8,9,7,0,0,1,0,0,21.1,20.9,99.0,8.0,21.85414923783334,2021-08-09
2021,8,9,8,0,0,1,0,0,22.1,21.4,96.0,7.0,23.09653671492366,2021-08-09
2021,8,9,9,0,0,1,0,0,24.4,22.5,89.0,10.0,25.614401412677353,2021-08-09
2021,8,9,10,0,0,1,0,0,26.9,23.2,80.0,14.0,28.522147643659927,2021-08-09
2021,8,9,11,0,0,1,0,0,28.5,23.2,72.0,12.0,30.472446209784273,2021-08-09
2021,8,9,12,0,0,1,0,0,28.5,22.5,69.0,16.0,30.467556541137363,2021-08-09
2021,8,9,13,0,0,1,0,0,30.2,23.0,65.0,24.0,32.62231565541765,2021-08-09
2021,8,9,14,0,0,1,0,0,29.6,22.1,64.0,18.0,31.831833959494784,2021-08-09
2021,8,9,15,0,0,1,0,0,29.9,21.1,58.0,18.0,32.20447355960914,2021-08-09
2021,8,9,16,0,0,1,0,0,30.3,20.6,56.0,21.0,32.726860893167746,2021-08-09
2021,8,9,17,0,0,1,0,0,30.1,21.6,60.0,16.0,32.4361605598106,2021-08-09
2021,8,9,18,0,0,1,0,0,29.8,22.5,64.0,12.0,32.03580249891256,2021-08-09
2021,8,9,19,0,0,1,0,0,28.6,22.3,68.0,8.0,30.59551821564286,2021-08-09
2021,8,9,20,0,0,1,0,0,27.0,21.6,72.0,11.0,28.682245832343824,2021-08-09
2021,8,9,21,0,0,1,0,0,26.6,21.3,72.0,12.0,28.187540864135237,2021-08-09
2021,8,9,22,0,0,1,0,0,25.5,21.4,78.0,8.0,26.982419038148254,2021-08-09
2021,8,9,23,0,0,1,0,0,24.1,21.2,84.0,12.0,25.181086461965457,2021-08-09
2021,8,9,24,0,0,1,0,0,24.3,21.4,84.0,10.0,25.49583972576728,2021-08-09
2021,8,10,1,1,0,1,0,0,23.4,21.0,87.0,9.0,24.479330140906825,2021-08-10
2021,8,10,2,1,0,1,0,0,23.2,21.1,88.0,8.0,24.30173255162,2021-08-10
2021,8,10,3,1,0,1,0,0,23.3,20.8,86.0,10.0,24.31022285666652,2021-08-10
2021,8,10,4,1,0,1,0,0,22.5,21.0,91.0,7.0,23.55806711054109,2021-08-10
2021,8,10,5,1,0,1,0,0,22.9,21.1,90.0,9.0,23.891311928006964,2021-08-10
2021,8,10,6,1,0,1,0,0,22.8,21.5,92.0,12.0,23.617730172837163,2021-08-10
2021,8,10,7,1,0,1,0,0,22.9,21.7,93.0,14.0,23.652881383409486,2021-08-10
2021,8,10,8,1,0,1,0,0,23.8,22.1,90.0,16.0,24.684782236284715,2021-08-10
2021,8,10,9,1,0,1,0,0,23.4,21.5,89.0,20.0,24.07414161134796,2021-08-10
2021,8,10,10,1,0,1,0,0,23.3,21.4,89.0,27.0,23.779532889383844,2021-08-10
2021,8,10,11,1,0,1,0,0,24.2,22.0,88.0,19.0,25.099836026845047,2021-08-10
2021,8,10,12,1,0,1,0,0,24.1,21.6,86.0,18.0,25.000107957398058,2021-08-10
2021,8,10,13,1,0,1,0,0,25.1,22.1,83.0,23.0,26.1521821783388,2021-08-10
2021,8,10,14,1,0,1,0,0,25.8,22.4,81.0,18.0,27.111732358046137,2021-08-10
2021,8,10,15,1,0,1,0,0,25.7,22.6,83.0,22.0,26.926382483455342,2021-08-10
2021,8,10,16,1,0,1,0,0,26.8,23.3,81.0,25.0,28.290122620770127,2021-08-10
2021,8,10,17,1,0,1,0,0,26.2,23.1,82.0,25.0,27.524456005391272,2021-08-10
2021,8,10,18,1,0,1,0,0,26.2,23.3,83.0,22.0,27.557720398328836,2021-08-10
2021,8,10,19,1,0,1,0,0,25.6,23.1,86.0,17.0,26.88093695184011,2021-08-10
2021,8,10,20,1,0,1,0,0,25.7,23.2,86.0,13.0,27.082583436590095,2021-08-10
