TOTAL_CONSUMPTION_API,TOTAL_CONSUMPTION_ORIG
8376.7,7189.6
10069,6931.8
9067.3,6853.4
10277,6842.1
11112.9,6665.5
10722.3,6568
9163.7,6774.3
7794.8,7367.6
8192,8179.7
8036.5,8823.9
8610,9523.6
8326.5,9504.3
8823.1,9273.8
8625.6,8439.2
8187.2,7339.8
9105.1,6438.6
8761.1,5866.6
8621.7,5589.5
8986,5532.7
8320.5,5505.4
7998.4,5674.6
8152.2,6132.8
8138.9,7029.3
9361.7,8043.6
9119.6,8348.5
8509.1,8456.1
8611,8421.3
7880.8,8585.4
7469.2,8321.3
9254.9,8040.2
9206.8,8088.1
8974.4,8492.8
9646.5,9169.6
9024.5,9582.7
8099.2,10022.6
8083.5,9634.9
9191,9190.8
9615.1,8446.2
9728.4,7375.2
9477,6427.2
9388.5,5780.3
8518.3,5416.1
7766.8,5245.8
7957.9,5194.3
8136.6,5334.4
8068.6,5669.3
7687.8,6409.8
7530.4,7380.3
8165.9,7881.6
8223.5,8160.1
8190.5,8173.1
7997.8,8431.1
7876.5,8275
7921.4,8193.4
7893.1,8279.5
8630.4,8860
8241.3,9880.7
7880.1,10340.4
7948.6,10807.3
7916.3,10394.9
7833.5,9731.6
7564.8,8374.4
8127.9,6907.9
8061.4,5852.4
7992,5282.1
7784.5,5036
7287.3,4954.6
7640.2,4978.9
8012.2,5368.8
7870.6,6289.3
7292.2,7369.7
7178.8,7181.5
6856.3,6764.4
7416.3,6556.5
7862.2,6433.8
7436.1,6418.3
7369.3,6343.4
7930.2,6381.5
7584.9,6683.8
7681,7665.6
7166.7,8842.1
6991.9,9470.5
7051.2,10114.4
7919.9,9933.6
7702.1,9348.8
7224.5,8244.2
6622.3,6938.5
7037.7,5881.8
6949.4,5239.1
7464.1,4905.4
8137,4849.8
7741.8,4858.1
7143.1,5172.4
7461.5,6020
7686.9,7142.7
7113.3,7175.6
7340.4,6974.4
7497.5,6971.8
7259.3,7106.5
6451,7000.8
6802.9,6707.7
6803.5,6469.4
6888.6,6765.2
6783.2,7560.6
7581,8592.6
7748.3,9184
7737.9,9844.8
7332.2,9913.1
7012.8,9403.6
6750.9,8285.3
6772.4,6794.1
7172,5810.3
7007.5,5305.7
6855.8,5049.8
6986.1,5035.1
6876.5,5112.9
7068.6,5480.4
6935.2,6365.1
7710,7407.2
7470.9,7229
7122,6849.2
7517.2,6632.5
7424.2,6586.1
7313.3,6511.2
7224.4,6377.8
7432.5,6286.4
7568.9,6621.7
7423.9,7377.7
7284,8455.4
7229.6,9121.1
7424.8,9792
7615.9,9799
8140.4,9344.2
7669.1,8224.1
7579,6829.5
7324.9,5898.5
7240.2,5372
7501,5102.6
7378,5010
7700.2,5012.2
7671.3,5404.7
7328.6,6305.5
7271.3,7322.5
7931,7240.6
8008.2,6846.1
7755.9,6482.6
8034.8,6424.4
8121.1,6498.2
7846.5,6340
9157.6,6321.6
9058.3,6554.7
8986.9,7309.8
10506.9,8180.2
10397.4,8998.4
9194,9639.8
8273.3,9877.4
9051.7,9398.8
9127.7,8255.1
9944.9,6872.1
11509.7,5953.4
11193.2,5421.5
9639.9,5153.7
7884.2,5077.7
8021.9,5082.8
8591.2,5505.4
10370.2,6335.3
8914.2,7462.7
8802.6,7378.7
8979.7,7173
8825.4,6993.1
10992.1,6958.8
10447.5,6789.4
10207,6751
12601.3,6698.1
12159,7038.9
10753.6,7975.1
8759.7,9055.2
8322.1,9384.6
8320.1,9594.1
8480.4,9663.3
9551.8,9156.8
9749.6,8348.5
10328.2,7208
10929.9,6238.1
9750.3,5695.2
9429.4,5445.1
8711.6,5337.7
8400.4,5313.1
8560.4,5478.1
9306.2,5975.5
8604,6852.3
9660.2,7891.4
9171,8462
9264.5,8554.3
8374.5,8674.5
8362.8,8616.9
7949.3,8509.8
8940.4,8351.5
9332.4,8368.6
8623.3,8776.9
8398.3,9841.4
8191.4,10485.4
8702.6,10245.3
9193,9758.7
9878.3,9219.9
8967.7,8405.7
10066.4,7357.5
8597.3,6373.5
8015.6,5754.5
7917.6,5468.5
7835.1,5276.8
8132.5,5108.3
8420.5,5241.2
8909.8,5492.9
8096.1,6092.8
8469.8,7056.2
7899.3,8000.4
7701,8646.3
7814,9120.3
7831.6,9571.2
8687.1,9455.5
7558.8,9616.3
7672.4,9980.4
7678,10463.9
7763.6,11333.7
7604.9,11208.7
7288.1,11229.9
8800.6,10683.4
8262.2,9879.7
7712,8514
8105.3,6941.2
7665.7,5893.9
7543.4,5387
7372.5,5172.5
7375.3,5094.7
7409.9,5109
7451.8,5546.2
8070.8,6500.6
9103.5,7651.9
9157,7365.7
7370.6,6844.8
7348.9,6644
7627.4,6563.1
7300.9,6530.2
7687.3,6357.7
7447.9,6278.3
7309.5,6512
7181.3,7263.7
7710.8,8404.7
7516.2,9268
7492.6,10021.2
7838.7,9981.9
7377.4,9321.8
7139.1,8234
7227.9,6833
7294.1,5865.2
7199.7,5388.2
7215.5,5170
7464.3,5088.3
7713.3,5127
7193.6,5500.4
7507.3,6488.6
7284,7546.8
7610.7,7286.7
7632.2,6775.4
8043.6,6586.2
7380.3,6650.5
7181.5,6482.2
7175.6,6251.4
7229,6171
7240.6,6597.8
7378.7,7329.9
7891.4,8500.7
7056.2,9303.3
7365.7,9849.2
7286.7,9745.9
7200.6,9188.5
7610.5,8126.6
8081.7,6829
8043.7,5818.3
7724.8,5199.8
8197.7,5014.3
7812.4,4928.5
8243,4917.4
8219.6,5299.8
8223.5,6221.3
7752.2,7366
7183.4,7200.6
8398.3,6895.6
8832.1,6763.4
9154.1,6816.4
8820.6,6960.7
8646.3,7014.4
8393.8,7153.8
8110.4,7621.2
8631.9,8566.7
8414.5,9815.3
8214.4,10265.9
8197.5,10487
8144.8,10435.7
8001,9849
7527.2,8733.3
8180.3,7317.9
7910.2,6152.3
7956,5557
8236.9,5302.8
8170.2,5182.7
7833.4,5207
8133.5,5591.4
9003.3,6509.5
9067.8,7666.7
8568.2,7610.5
8796.6,7304.6
8637.8,7283.6
8170.1,7320.2
7843.9,7536.7
8184.3,7469
8223.4,7554.9
9278.1,8046.9
9655.3,9296
8995.4,10041.3
7743,10012.6
7849.4,10157.3
9179.7,9972.3
9124.5,9490.5
9399.8,8438.3
10128.2,7029.2
9504.1,6151.9
8569.7,5752.1
7976.1,5676.6
8087.7,5736.6
8183,5795.1
8245.4,6088.4
7356,6968.9
6951.5,8054.8
7123.9,8081.7
7250.9,7925.6
7515.5,7861.3
7385.9,7965.3
7259.4,7908.8
7685.6,7697.2
7140.7,7717.7
7168.8,8044.3
7293.2,8768.5
8650.8,9495.7
8740.5,10230.8
8809.5,10536.4
9387.3,10419.6
8344.7,9976.8
6841.3,9139
7515.8,7939.4
8843.9,6851.1
8691.5,6257.7
8287.7,5846.3
8480.2,5658.3
9427.7,5660.3
8399.8,5810.8
7952.8,6316
9796.9,7068.8
8994.7,8043.7
9285.5,8748
8919.4,9045.2
8247.4,9513.3
7489.2,10021.2
7393.6,9726.5
8407.4,9570
8434.2,9525.5
8500,9853.9
8881.9,10454.3
8606.1,11085.5
7802.3,10964.4
7611.7,10543.5
8389.1,9886.3
8262.5,9218.2
8898.1,8109.1
8939.8,7088.9
8978.7,6377.8
8613.8,5954.6
8426.8,5780.2
8663.7,5737.5
8425.4,5794.4
8923.5,6041
8550.7,6607.6
10006.3,7724.8
8663.5,8703.9
7663.5,9089.9
7787,9109
8765.5,9266.6
8785.4,9489.1
9348.6,9543.6
9153.8,9561.6
8230.6,10052.7
7599.4,11159.1
8292.3,12332.5
8371,12082.2
8570.9,11532.5
9197.7,10982.5
9392.2,10080.3
8698.7,8707.4
8455.1,7189.7
8360.7,6306.4
8166,5785.5
8379.5,5599.1
8455,5547.8
8077.3,5621.1
8125.7,6092.3
7715.6,7197
7649.3,8197.7
7517.3,7751.7
8177.8,7371.7
8048.7,7164.2
7965.8,7149.4
8281.8,7138.6
8212.7,6952.7
8349.1,7053.2
7969.5,7373.1
8115,8775
7984.5,10609.2
7205.6,10800
8384.4,10521.1
8469.6,10176.3
8540.2,9422.1
8039.7,8166.2
8092.7,6872.6
7905.9,5865.1
8022.5,5351.5
7934.5,5171.2
7884.3,5136.5
7841.4,5236.3
7858.7,5738
8069.9,6790.6
7769.3,7812.4
7670,7483.4
7407,7232.1
7196.9,7024.6
7675.9,6904.7
7392,6680.8
7657.9,6624.5
7707.8,6782.3
7970.8,7347.2
7929.6,8644.3
7893,10406.5
7384,10692.7
7888.4,10678.1
8247.9,10437.9
8212.5,9866.4
8346.9,8643.9
8113.3,7278.4
7377.3,6304.1
8085.8,5927.5
7806,5727.4
8387.1,5708.8
8459.2,5868.2
8198.3,6343.5
7630.3,7458.1
7646.5,8243
7718.1,7665.6
7631.5,7234.2
7758.4,7079.8
7485.9,6956.5
7412.5,7012.6
7314.6,6929.5
6917.5,7376.4
7317.2,7928.5
7748.8,9182.7
7777.9,10676.7
7717.7,10786.8
8191.1,10720.8
8523.1,10587.1
8282.9,9926.3
8540.4,8541.3
8142,7157.1
8114,6239.4
7975.3,5772
7677.3,5543.3
7560.5,5570
7256.6,5750.7
7733.9,6212.4
8157.9,7229.8
7556.8,8219.6
7532.7,7948
7461.5,7639.3
7823.2,7471.2
8173.9,7449.2
9851,7485
11263.3,7371.9
11297.2,7343.8
9489.3,7779
8838.6,8947.9
7893.5,10456.2
7730.8,10691.4
7900.2,10841.2
7947.3,10800.6
8745.4,10159.9
9188.4,9009.7
9044,7657.2
9856.3,6666.5
8190.5,6164.7
8219.3,5982.9
9059.5,5993.9
10834,6130.5
9128.1,6653.5
8225.2,7395
7821.7,8223.5
7745.1,8121.4
7969,7868.3
7943,7617.5
8363.7,7680.2
9274.9,7610.7
9957.5,7473.3
10505,7515.2
11291.8,7874.3
10519.6,8817.8
11294.6,10542.9
8881.3,10936.1
8429.9,10767
9083.8,10685.9
9663.8,10147.9
10178.5,9256.3
10433,8098.5
11077.9,7164.4
10861.5,6577.5
11566,6316.7
12272.3,6196.2
11965.6,6189.6
10197,6463.7
12188.8,6947.2
12144.1,7752.2
12525.9,8911.4
13233.4,9454.5
13842.4,9730.3
11654.6,9990.7
9522.3,10107.6
8763.4,10106.8
8789.7,10030
10131.1,10225
10833.7,10861.2
7766.9,11697.8
11202.3,11434.3
12932.1,10991.7
11507.2,10502.5
9186.5,9932.9
9469.8,9023.4
10434.9,7947.5
9990.3,7040.5
10189.7,6400.5
10889.4,6064.7
13825.5,5818.5
11738,5806
10220.5,5989.2
10394.4,6390.1
10468.7,7183.4
10328.9,8081.5
9719.8,8745.4
9017.1,8935.1
9208,9127.4
8724.9,9392
8394.1,9617.9
8753.8,9765.8
8804.2,10088.3
9491.1,11555.7
11564.5,12698.2
11896.1,12287.4
9127.8,11834.3
10186.4,11246.2
10635.1,10408.7
10053.1,9054.6
9757.8,7550.9
8926.7,6688.8
8590.9,6130.2
8322,5952.7
8350.8,5926.3
8513.7,6006.3
9861.9,6472.9
9839.2,7399.1
10156.3,8398.3
10592.4,8361
8929.2,8241.8
9581.3,8271.7
8773.5,8496.6
9527.2,8712.1
8389.6,8774.5
8598.7,8948.2
9133,9586.8
10816.9,10914.2
8576.6,12656.1
8556.9,12431.2
7999.8,12295.1
7799.8,11954.6
8068.3,11110.6
8478.3,9662.9
8303.6,8207.2
8225.9,7262.9
8179.1,6724.7
7962.4,6580
8258.3,6522
8303.9,6663.8
8129.6,7036.7
8084.9,8076.1
8143.2,8832.1
8103.5,8380.3
8075.8,7964.1
7938.1,7790.3
8069,7708.6
8022.9,7690.4
7930.8,7567.8
7908.6,7611.1
8004,8130.3
7897,9518.4
8043.9,11630.1
8361.7,11871.4
7902.2,11893.2
7717.2,11871.3
7823.6,11198.9
8227.3,9825.2
8134.5,8365.4
7969.2,7548.8
8099.6,7066.9
7901.8,6814.6
7951.6,6820
7861.7,6940.7
7942.9,7489.8
7428,8443.2
7970.9,9154.1
7503.1,8593.3
7560.6,8083.4
7582.1,7763.2
7726.2,7714.3
8029.1,7749.8
7917.5,7859.7
7402.9,7911.1
8014.3,8487.8
8048.4,9934.8
7756.2,11669.3
7886.9,11856.9
7535.1,11876.5
7481.5,11684.9
7936.5,10983.3
8236.9,9652.4
8150,8150
8249.4,7118.1
8272.1,6690
8734.3,6487
8930.9,6431.3
7372,6569.7
8415.6,7056.8
8139.3,7925.2
7705.6,8820.6
7141.9,8507.4
7070,8122.2
6443.3,7976.7
6272.5,7861.2
6961.7,7776.1
6769.6,7725
6557.8,7674.3
7544.7,8256.2
7748.9,9497.9
7408.7,11097.8
6863.2,11269
7986.8,11317.2
8076.9,11186.8
8399.9,10642.5
8082.3,9455.6
7183.1,8042.7
6821,7035.8
7159.4,6496.7
8260.7,6284.5
8316.7,6243.6
8207.2,6402.4
7652.5,6930.6
7416.7,7751.4
7160,8646.3
7255.5,8506.1
7902.4,8128.6
8477.4,8130.5
8679.5,8169.9
8678.9,8005.4
8416.8,7813.6
7706.9,7895.6
7954.8,8384.2
8979.1,9371.7
9100.7,10987.5
8668.8,11150.8
8479.1,10996.9
8316,10891.3
7482.8,10416.7
7404.3,9493.2
8579.5,8397.6
9004.9,7503.7
9249.6,6929.8
9345.7,6701.9
9071.1,6572.3
8072.3,6685.3
7609,6918.6
8016.6,7422.7
8035.4,8393.8
8036.3,9250.6
7545.7,9877.1
8449.7,10088.3
8240.8,10374.2
7765.3,10330.1
7481.8,9777.2
8083.5,9710
8088.3,9944.9
7729.7,10780.2
7674.2,12389.2
7621.5,12388.5
7623.1,11842.8
8300.9,11319.8
8285.6,10734.4
8327.4,9904.2
8542,8690.6
9083.9,7672.1
8349.6,7033.8
7986.8,6751.2
8937.599999999999,6634.3
8693,6683.6
8503.300000000001,6922.7
8301.2,7264.3
8221.3,8110.4
7496.5,8883.2
7547.1,9233.8
8441.900000000001,9233.5
8584.599999999999,9414.6
8915.3,9503
8801.5,9595.6
8349.1,9628.2
8502.4,9910.5
8286.8,11033.2
8957.4,12830
8645.9,12705.4
8977.3,12283.2
9336.3,11840.7
9518.400000000001,11016
8673.4,9446.3
8507.3,7836
9562,6853.6
9460.5,6357.5
9268.1,6149
9159.699999999999,6149.5
8824.199999999999,6231.3
9030.300000000001,6706.6
8757.8,7615.7
10430.1,8631.9
9804.699999999999,8304.1
10192.7,7908.7
9914.400000000001,7880.7
10086.5,8017.9
9309.800000000001,8037.1
9186.7,7990.3
8717.3,8128.3
9798.6,8542.6
10189.6,9763.4
9739.300000000001,11514.5
9437.7,11595.7
8844.1,11397
8999.400000000001,11284.1
9461.199999999999,10570.4
9152.5,9198.7
8980,7627.4
9036.300000000001,6638.6
9286.9,6163.2
8258.8,5956.8
8015.2,5921.7
8887.9,6042.3
9750,6579
9059.1,7432.8
8919.3,8414.5
9392,8176.4
8714.699999999999,7903.7
8864.9,7682.8
9558.800000000001,7512
8490.8,7419.1
8444.4,7326.2
7497.799999999999,7540.1
8138.8,8060.6
8320.7,9515.7
8061.2,11052.2
9550.800000000001,11020.3
9298.8,10944.2
8819.6,10919.9
8770.4,10320.2
9187.4,9064.5
8888.3,7555.6
8354.9,6507.1
8351.3,6060.7
7916.7,5860.3
7825.299999999999,5839.6
7499,5976.7
8016.9,6451
8164.9,7314.1
8075.2,8214.4
8912.5,7979.9
8288.3,7613.4
7801.099999999999,7387.2
8516.5,7316.6
8800.3,7006.9
8623.1,6922.2
8554.800000000001,7024.1
7707.3,7643
7833,8948.1
7717.700000000001,10660
7499.900000000001,10883.8
7292.5,10823.7
7197.5,10875.4
7336.8,10259.5
7547.9,8983
7687.1,7579.1
7486.3,6591.4
7775.1,6104.1
8082,5924.4
7991.1,5866.7
7573.4,5994.4
7773.2,6466.8
7908.2,7365.6
8731.6,8197.5
8668.6,7974.6
8289,7540.9
7719.2,7354.1
7468,7321.8
8342.4,7472
7906.400000000001,7450.6
7620,7578.6
7962.6,8102.2
8238.2,9323.6
8048.299999999999,10684
7413.5,10778.8
7763.900000000001,10830.6
8092,10820.2
8040.9,10230.3
8092.4,8921.1
8243.8,7389.2
7998.6,6323
8100.5,5783
8121,5607.6
8135.5,5525.2
7988.1,5674.6
7772,6222.7
7701,7143.8
7482.9,8144.8
7474,7992.4
7801.099999999999,7626.9
7637.900000000001,7667.5
8161.5,7678.4
8766.6,7673.6
9182.1,7459.9
8870.800000000001,7514.2
9458.6,8014.7
7908.9,9419
8427.300000000001,10814.6
9892.5,10837.1
8028.7,10926.2
8452.1,10766.5
8434.4,10294.9
8040.5,9430.6
8109.400000000001,8177.5
7958.7,7227.7
8036.400000000001,6616.3
8510.8,6337.9
8351.3,6243.7
9759.8,6296.8
10465.2,6538.9
11223.4,7019.5
10934,8001
11983.7,8790.3
10396.199999999999,9226.9
8884.4,9340.6
8803.099999999999,9591.5
8908.2,9440.2
9116,9078.6
8803.199999999999,8978.4
8315.8,9413.7
8300.800000000001,10360.7
8733.4,11736.4
10176.4,11599.3
9266.1,11258.2
9902.1,10876.6
8281.3,10211.3
8287.6,9407.5
8784.8,8116.6
9322.3,7075.5
9493.6,6385
12116.9,6058.4
12938.099999999999,5939.7
13172.7,5998.7
11112.3,6203.7
9873.9,6611
8518.199999999999,7527.2
8257.7,8582.3
8885.1,9076.5
9735.1,9264.8
13151.2,9419.4
11374.1,9582.7
8527,9472.5
8647.8,9475.2
8411.2,9871.2
8348.4,11142.9
8716.1,13012.6
9206.400000000001,12569.4
10487.199999999999,12113.8
11205.7,11615.9
10751,10800.8
8798.199999999999,9458.2
8491.6,7784.1
9648.900000000001,6640.8
10304,6160.6
9459.4,5940.8
8389.4,5808.7
9257.199999999999,5922
8932.300000000001,6385.5
9840.800000000001,7213
10155.4,8180.3
9892.1,7917.9
9306.4,7744.5
9267.6,7580.9
9264.1,7514.4
8166.3,7512.1
8198.8,7486.3
8087.2,7366.1
8445.1,7854.9
8855.7,9205.7
9281.7,11175.4
9835.3,11205
10398,11184.9
9935.699999999999,10928.2
10999.6,10416
12414.900000000001,9047.6
11026.5,7436.3
10793.5,6337.3
11379.099999999999,5837.5
9526.300000000001,5628.8
8417.3,5570.9
8639,5683
9704.3,6165.3
9876.5,7015.3
10793.1,7910.2
10338.6,7574.6
10914.9,7149.4
10782.7,6861.1
11598.7,6742.7
11071.5,6630.5
11773.4,6477.8
11100.7,6486.9
10331.599999999999,6952.5
10078.599999999999,8339.7
11058.800000000001,10472.8
11499.6,10729.2
9567.1,10722.1
8776.800000000001,10616.2
8443.1,10113.9
8264.6,8747.9
8399.6,7198.3
8790.1,6222.2
8429.4,5661.7
8303.7,5482.1
9108.199999999999,5479.3
8589.1,5569.7
8354,6054.5
8283,6970.6
9189.6,7956
8555.7,7829.5
8553.2,7578.8
9186,7574.4
8444.9,7836.3
8488.9,7812.7
9058.300000000001,7484.1
8213.6,7430.6
8179.400000000001,7884.6
9028.5,9481.4
9153.699999999999,11183.4
8237.5,11066.2
8237.300000000001,11167.4
7981.6,11057.6
8053.299999999999,10453
8047.1,9057.8
7960.200000000001,7556.6
7978.900000000001,6517.8
7897,5952.7
8091.099999999999,5758.5
7858.4,5707.8
7795.8,5849.6
8249,6356.9
7848.5,7241.7
7813.9,8236.9
7886.9,7961
8010.5,7571.3
7879.1,7501.8
7801.7,7624.7
7629,7490.9
7795,7292
7838.7,7510.3
7641.7,7810.1
7971.4,9129.1
7543.2,11070.7
7466.599999999999,11225.6
7936.6,11378.4
7895.900000000001,11204.7
7505,10681.7
7531.3,9589
7860.799999999999,8082.5
8094.8,6955.2
8112.9,6409.1
8160.3,6180.9
8438.4,6182.8
7990.2,6259
7923.900000000001,6720.6
7837.3,7402.7
8043.2,8170.2
7625,8369.3
8146.3,8366.8
8332,8248
8571.1,8349.3
8614.4,8253.1
8764.5,7651.9
8455.800000000001,5822.6
7809.900000000001,7401.2
7973.7,9593.1
7647.099999999999,11261.9
7850.2,11291
7844.4,11107.5
7653.200000000001,11049.8
7459.8,10580.6
7305.3,9742.4
8457.1,8546.9
8533.3,7402.4
8286,6728.8
7647.3,6413.3
8411.5,6171.8
7732.8,6252.9
7520.7,6490.5
8692.5,6977
8908.2,7833.4
8801.6,8884.2
8094.099999999999,9505
8237.7,9916
8085.299999999999,10126.4
7831,10292.3
9057.5,10381.2
8947.4,10345.6
8823.199999999999,10533.7
8470.7,11442.6
8665.800000000001,12751.5
8057.7,12507.5
7936.5,12070.6
8370.5,11677.1
9284,11093.2
9537.9,10251.8
9563.4,9065.3
8993,7980.2
7385.2,7349.7
7533.3,6874
8680.7,6721.3
8799.9,6791.1
8634.9,6947
8026.599999999999,7346.5
8495.8,8133.5
7979.9,9266.2
8239.2,10430.5
8989,11547.2
8497.7,9831.8
8668.199999999999,9895.1
8995.7,11456.9
8422.1,12303.7
8338.1,12335.2
7591,13020
8098.200000000001,14450.5
7910.900000000001,13801.9
7801.7,13178
7758.9,12338.3
7494.1,11174.8
6905.3,9777
7920.8,8225.8
9098.4,7146.4
9088.8,6595.4
8529.5,6416.8
9208.800000000001,6392.6
9159.7,6545.5
9073.5,7070.4
7913.2,7939.1
9687.5,9003.3
10123.800000000001,8860.2
9110,8539.1
8583.599999999999,8394.6
8847.599999999999,8405.7
9942,8353.5
9635,8280
9356.5,8386
9323.3,8909.8
9339.4,10424.2
10073.400000000001,12335.5
10822.3,12338.2
9733.400000000001,12271.3
8722.1,12053.8
10516.1,11355.6
10034.7,9898.3
10433.599999999999,8350.9
10289.2,7290.8
9856.300000000001,6763.3
10058.2,6613.9
9517,6602.8
10088.6,6778.8
9736.300000000001,7245.2
9004.5,8166.2
9147.699999999999,9067.8
9946.699999999999,8733.4
9507.800000000001,8089.9
9106.4,7912.1
9625.4,7707.2
9345.7,7801.6
9467.5,8033.2
9080.4,8326.7
9239.1,8856.9
8401.3,10317.6
9209,11916.4
10565.4,12016.2
10279.400000000001,12077.6
9582.7,11945.8
8721.800000000001,11356
9389.3,9889.3
9177,8276.4
9092.9,7082.9
8089.5,6500.1
9042.300000000001,6292
9167,6258.5
9980,6375.8
9623.599999999999,6857.9
9320.4,7723.1
8796.3,8568.2
9889.900000000001,8546.8
9472.599999999999,8106.9
8908.300000000001,7829.2
9526,7788.3
9563,7766
8541,7730.4
7431.599999999999,8133.2
8768.699999999999,8642.7
8997.800000000001,9964.9
8938.6,11845.2
9006.699999999999,11864.7
8829.4,11874.1
8698.1,11931.8
9264.5,11227.4
8874.7,9792.8
8502.9,8120.3
8645.5,6941.4
8291,6447.4
7638.9,6155.5
8055.900000000001,6188.1
8126.3,6299.5
8268.2,6807.3
8388.6,7805.9
8812.4,8796.6
8252.9,8545.1
8429.7,8155.8
8454.9,8015
9012.4,8088.8
9471.7,7976.7
9193.8,7891.9
9270.6,8138.3
8366.4,8740.3
8615,10112.4
8824.7,11751.9
8509.8,11694.1
8516.2,11715.4
8382.1,11932.5
7972.400000000001,11294.5
7587.1,9974.4
8352.6,8262.4
8253,7086.5
8407.8,6507.2
8184.099999999999,6258.2
7382.8,6220.4
7507.7,6394.3
7273.1,6869.8
7831.200000000001,7757.3
8176.2,8637.8
8556.5,8626.5
8191.7,8572.5
8558.6,8442.3
8125.9,8377.6
8179.1,8250.7
7734.5,8161.2
7881,8008.5
7880.599999999999,8448.1
7011.5,9729
7489.200000000001,11552.9
8285.4,11707.8
8379.3,11554.9
8077.5,11580.6
7999.599999999999,11169.4
8103.7,10134.1
8011.3,8676.5
7591.8,7630.6
8087.7,6964.6
7612.7,6659.7
7967,6548.9
8030.4,6581.7
7942.9,6786.8
7678.8,7276.9
7397.900000000001,8170.1
7317.8,9292.3
7363.5,9718.6
7660.799999999999,9829.8
8416,9791
8389.1,9860
8277,9799.4
7686.5,9802.4
7751.8,9810.8
8109.200000000001,10881.8
7791.2,12505.1
8962.4,12619.2
7912.5,12274.8
7674,11831
7885.5,11245.7
7778.3,10298.5
7750.5,9069.1
8398,7952.6
8296.7,7146.1
8081.5,6780.2
8906.300000000001,6634.5
11128.300000000001,6658.6
11751.9,6730.9
8248.3,7133.9
8134.5,7843.9
8224,8806.7
8045.8,9263.1
8193.8,9402.4
8420.1,9586.6
8117.6,9861.1
7835.2,10064.9
8231.7,10177.1
8633.699999999999,10574.6
8393.3,11796.5
8527.5,13496.9
9011.599999999999,13363.6
9195.3,12955.8
12310.5,12438.9
11207.2,11364
8502.199999999999,9763.1
8350.5,7973.3
8301.7,6673.3
9260.4,6061.5
13424.699999999999,5754.3
9842.6,5706.5
9596.5,5825.9
10862.5,6257.1
9694.6,7165.8
9660.599999999999,8184.3
8378.8,8129.6
8387.699999999999,7878.8
8596.1,7846.5
10285.699999999999,8116.9
9542.9,8251.6
8784.7,8156.7
9143.300000000001,8245.1
9334.8,8851.7
9106.199999999999,10380.3
8880,11878.9
9365.4,11943.7
8994.800000000001,11713.5
8425.4,11480.4
8706.9,10768.1
11239.1,9333.8
9904.3,7644.5
8590.6,6423.4
8934.9,5885.2
10041.2,5591.9
9637.800000000001,5526.5
9958.4,5715.5
10595.1,6207.5
12989.9,7242.1
11370.5,8223.4
10344.9,8139.4
11725,7933.3
10306.7,7562.5
10399.4,7662.1
8550.5,8049.3
9081.800000000001,7840.2
10124.1,8134.8
9442.300000000001,8843.9
9240.3,10160.5
9205.699999999999,12273
9786,12318.7
9672.699999999999,12413.2
8854.300000000001,12368.7
10738.9,11797.5
10038.6,10284.7
11346.199999999999,8513.8
11801.6,7463
12100.4,6822.3
9266.9,6706.2
8842.6,6750.9
9479.699999999999,6937.2
8584.3,7355.3
8625.5,8235.6
8464.8,9278.1
8797.2,8961.6
8870.1,8567.5
9036.9,8362
9010.5,8514
9279.3,8471.2
9721.6,8574.1
9922.1,8765.9
9522.9,9259.3
9040.1,10717.3
9031.9,12767.3
9707.5,12938.4
9448.099999999999,13006.2
8613.699999999999,12901
8558.7,12300.1
10981.6,10835.9
10408.6,9055
8589.1,7889.4
8324.7,7331
8627.2,7110.1
9510.1,7137.1
9284.199999999999,7274.4
7477.400000000001,7760.2
8249.199999999999,8676.1
8278.5,9655.3
8489.8,9377.1
8511,8741.2
8933.1,8447.6
8866.099999999999,8519.1
9490.7,8618.5
8117.5,8420.9
7930.099999999999,8384.9
8011.900000000001,8847.7
7891,10332.5
8047,12231
8595.7,12392.6
9297.2,12552.3
8026.5,12513.7
8338.5,11930.7
8088,10550.5
7935.5,8745.8
7774.8,7483.5
7595.7,6864.2
7822.8,6599.3
7879.200000000001,6514.3
7756.2,6686.6
7766.3,7104.1
7862.099999999999,7937.5
7721.4,8995.4
7699.3,8817.9
7841.700000000001,8240.3
7713.1,8007.8
7519.3,7873.5
7205,7751.3
7502.299999999999,7750.8
8101.8,7862.3
7970.900000000001,8539.8
7432.3,9997.3
7702.5,11766
7027.1,11809.3
7125.5,11824.2
7508.1,11576.1
7377.700000000001,10994.5
7518.5,9995.9
7644.299999999999,8620.1
7854.4,7370.8
7939,6592.4
8076.9,6267.5
8018.6,6134.6
7265.2,6146
7024.7,6435.1
7324.7,6935.1
7122.2,7743
7114.700000000001,8982.8
7672.9,10019.6
8075.599999999999,10552.3
7956,10753.7
7637.5,10927.9
7791.2,10890
7324,10860.3
7521.200000000001,11054.4
7567.9,11777.2
7302.7,13078.7
6825,12833.9
6465.4,12311.3
7019.9,11883.8
7559.3,11287.2
7984.7,10333.6
7299,8959.1
6961.1,7794.4
6625.099999999999,6954.8
7194,6521
8359.9,6283.9
8177.5,6330.1
8411.5,6510.7
8390.4,6953.1
8582.5,7849.4
8202,8968.7
8467.800000000001,9561.2
9332.800000000001,9709.4
8633.7,9866.9
8578.2,10103.7
8594.5,10207.5
7670.900000000001,10476.4
7766.1,10763.2
7173.5,11975.2
8264.3,13980.6
8332.9,13866.4
7951.900000000001,13464.3
9004.2,13021.1
8723.2,12335.5
7179.7,10727.8
