HOUR,DAY,MONTH,YEAR,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h)
15,14,2,2023,7.8,-0.6,55.0,18.0
16,14,2,2023,8.2,-3.1,45.0,22.0
17,14,2,2023,8.4,-3.2,44.0,16.0
18,14,2,2023,6.4,-4.0,47.0,13.0
19,14,2,2023,6.1,-4.5,46.0,8.0
20,14,2,2023,3.3,-3.8,60.0,13.0
21,14,2,2023,3.5,-3.6,60.0,7.0
22,14,2,2023,3.0,-2.9,65.0,9.0
23,14,2,2023,3.4,-2.7,65.0,15.0
24,14,2,2023,3.5,-3.3,61.0,8.0
1,15,2,2023,4.1,-3.5,58.0,7.0
2,15,2,2023,3.9,-1.9,66.0,10.0
3,15,2,2023,4.1,-1.9,65.0,14.0
4,15,2,2023,5.1,-1.8,61.0,10.0
5,15,2,2023,6.4,0.8,67.0,20.0
6,15,2,2023,7.1,0.5,63.0,22.0
7,15,2,2023,8.2,1.2,61.0,18.0
8,15,2,2023,10.1,2.2,58.0,31.0
9,15,2,2023,10.6,3.1,60.0,28.0
10,15,2,2023,11.4,3.8,59.0,34.0
11,15,2,2023,10.4,4.4,66.0,37.0
12,15,2,2023,11.1,5.2,67.0,38.0
13,15,2,2023,13.0,6.6,65.0,46.0
14,15,2,2023,13.2,5.7,60.0,60.0
15,15,2,2023,13.8,5.6,57.0,55.0
16,15,2,2023,15.1,5.1,51.0,53.0
17,15,2,2023,14.8,4.5,50.0,54.0
18,15,2,2023,13.7,5.1,56.0,39.0
19,15,2,2023,11.8,5.1,63.0,20.0
20,15,2,2023,11.3,3.9,60.0,36.0
21,15,2,2023,8.0,2.4,68.0,23.0
22,15,2,2023,6.6,1.6,70.0,27.0
23,15,2,2023,5.7,1.3,74.0,22.0
24,15,2,2023,5.2,1.4,77.0,28.0
1,16,2,2023,5.0,1.3,77.0,25.0
2,16,2,2023,4.7,1.0,77.0,20.0
3,16,2,2023,4.1,0.2,76.0,22.0
4,16,2,2023,3.8,0.0,76.0,11.0
5,16,2,2023,3.6,-0.1,77.0,10.0
6,16,2,2023,3.8,-0.3,75.0,11.0
7,16,2,2023,3.3,-0.2,78.0,6.0
8,16,2,2023,3.3,-0.3,77.0,7.0
9,16,2,2023,2.7,-0.1,82.0,12.0
10,16,2,2023,2.4,-0.7,80.0,9.0
11,16,2,2023,2.3,-1.5,76.0,6.0
12,16,2,2023,2.4,-1.7,75.0,9.0
13,16,2,2023,2.6,-1.9,72.0,13.0
14,16,2,2023,2.5,-1.5,75.0,22.0
15,16,2,2023,2.1,-1.0,80.0,22.0
16,16,2,2023,1.7,-1.0,82.0,26.0
17,16,2,2023,1.0,-1.8,82.0,28.0
18,16,2,2023,0.3,-1.9,85.0,34.0
19,16,2,2023,-0.2,-1.0,95.0,30.0
20,16,2,2023,-0.4,-0.9,96.0,34.0
21,16,2,2023,-0.5,-0.9,97.0,36.0
22,16,2,2023,-0.5,-0.7,98.0,27.0
23,16,2,2023,0.0,-0.2,99.0,24.0
24,16,2,2023,-0.2,-0.4,99.0,28.0
1,17,2,2023,-0.3,-0.5,99.0,31.0
2,17,2,2023,-0.1,-0.3,99.0,29.0
3,17,2,2023,0.0,-0.1,99.0,34.0
4,17,2,2023,-0.2,-0.5,98.0,27.0
5,17,2,2023,-0.6,-0.9,98.0,19.0
6,17,2,2023,-1.8,-2.5,95.0,17.0
7,17,2,2023,-2.9,-3.8,93.0,16.0
8,17,2,2023,-3.4,-5.1,88.0,25.0
9,17,2,2023,-4.7,-6.5,87.0,18.0
10,17,2,2023,-5.0,-7.1,85.0,18.0
11,17,2,2023,-4.7,-7.0,84.0,17.0
12,17,2,2023,-4.8,-7.2,84.0,18.0
13,17,2,2023,-4.4,-6.6,84.0,21.0
14,17,2,2023,-4.7,-7.2,83.0,24.0
15,17,2,2023,-4.6,-7.2,82.0,16.0
16,17,2,2023,-5.5,-8.7,78.0,24.0
17,17,2,2023,-6.1,-9.3,78.0,23.0
18,17,2,2023,-7.2,-10.4,78.0,20.0
19,17,2,2023,-7.7,-10.6,80.0,15.0
20,17,2,2023,-8.6,-12.3,75.0,18.0
21,17,2,2023,-8.0,-11.1,79.0,9.0
22,17,2,2023,-8.3,-11.7,77.0,16.0
23,17,2,2023,-8.2,-11.9,75.0,17.0
24,17,2,2023,-8.0,-11.2,78.0,17.0
1,18,2,2023,-7.6,-10.7,79.0,11.0
2,18,2,2023,-8.0,-11.5,76.0,27.0
3,18,2,2023,-8.8,-11.8,79.0,22.0
4,18,2,2023,-8.9,-12.0,79.0,17.0
5,18,2,2023,-8.3,-10.9,81.0,21.0
6,18,2,2023,-7.2,-10.0,81.0,21.0
7,18,2,2023,-6.8,-9.3,82.0,21.0
8,18,2,2023,-6.5,-9.0,83.0,19.0
9,18,2,2023,-4.3,-7.3,80.0,28.0
10,18,2,2023,-2.4,-5.7,78.0,36.0
11,18,2,2023,-0.9,-4.5,76.0,36.0
12,18,2,2023,0.3,-4.0,73.0,46.0
13,18,2,2023,1.0,-3.0,75.0,33.0
14,18,2,2023,0.8,-3.6,72.0,34.0
15,18,2,2023,1.5,-3.0,72.0,25.0
16,18,2,2023,1.6,-3.4,69.0,30.0
17,18,2,2023,2.4,-3.1,67.0,36.0
18,18,2,2023,1.7,-3.4,69.0,28.0
19,18,2,2023,1.0,-3.6,72.0,20.0
20,18,2,2023,0.0,-3.8,75.0,13.0
21,18,2,2023,-0.4,-3.7,78.0,9.0
22,18,2,2023,0.4,-3.2,77.0,13.0
23,18,2,2023,0.5,-2.8,78.0,14.0
24,18,2,2023,-0.3,-3.3,80.0,10.0
1,19,2,2023,-0.5,-3.6,80.0,11.0
2,19,2,2023,0.4,-3.5,75.0,17.0
3,19,2,2023,0.4,-3.6,74.0,18.0
4,19,2,2023,0.4,-3.7,74.0,14.0
5,19,2,2023,0.7,-3.5,74.0,20.0
6,19,2,2023,0.4,-3.6,75.0,16.0
7,19,2,2023,0.7,-3.9,71.0,17.0
8,19,2,2023,1.1,-4.2,68.0,19.0
9,19,2,2023,1.6,-4.3,65.0,21.0
10,19,2,2023,2.1,-4.0,64.0,19.0
11,19,2,2023,3.5,-3.8,59.0,27.0
12,19,2,2023,5.8,-3.8,50.0,32.0
13,19,2,2023,6.6,-3.0,50.0,35.0
14,19,2,2023,8.1,-2.3,48.0,27.0
15,19,2,2023,9.0,-3.4,41.0,40.0
16,19,2,2023,7.5,-3.9,44.0,48.0
17,19,2,2023,7.2,-3.0,48.0,46.0
18,19,2,2023,7.7,-2.5,48.0,42.0
19,19,2,2023,7.0,-2.6,50.0,26.0
20,19,2,2023,5.6,-2.7,55.0,25.0
21,19,2,2023,5.4,-2.8,55.0,26.0
22,19,2,2023,5.4,-2.8,56.0,25.0
23,19,2,2023,5.0,-2.4,59.0,21.0
24,19,2,2023,4.5,-2.2,62.0,21.0
1,20,2,2023,4.9,-1.9,61.0,21.0
2,20,2,2023,4.5,-1.7,64.0,18.0
3,20,2,2023,3.8,-1.5,68.0,15.0
4,20,2,2023,2.5,-1.5,75.0,13.0
5,20,2,2023,3.1,-1.1,74.0,16.0
6,20,2,2023,2.7,-1.0,76.0,16.0
7,20,2,2023,2.4,-1.0,78.0,14.0
8,20,2,2023,2.0,-1.2,79.0,14.0
9,20,2,2023,1.8,-1.3,80.0,10.0
10,20,2,2023,3.3,-0.7,75.0,12.0
11,20,2,2023,4.4,-1.8,64.0,19.0
12,20,2,2023,4.7,-4.2,53.0,22.0
13,20,2,2023,5.3,-5.7,45.0,22.0
14,20,2,2023,4.8,-5.3,48.0,12.0
15,20,2,2023,4.8,-5.3,48.0,11.0
16,20,2,2023,5.1,-5.0,48.0,12.0
17,20,2,2023,4.8,-5.2,48.0,12.0
18,20,2,2023,3.6,-5.2,53.0,16.0
19,20,2,2023,1.8,-5.2,60.0,15.0
20,20,2,2023,1.1,-5.4,62.0,8.0
21,20,2,2023,0.4,-5.6,64.0,8.0
22,20,2,2023,-1.7,-5.9,73.0,11.0
23,20,2,2023,-0.9,-5.2,73.0,13.0
24,20,2,2023,-0.9,-4.4,77.0,14.0
1,21,2,2023,-2.4,-4.9,83.0,10.0
2,21,2,2023,-2.0,-4.0,86.0,14.0
3,21,2,2023,-2.7,-4.3,89.0,15.0
4,21,2,2023,-2.4,-4.7,84.0,21.0
5,21,2,2023,-3.2,-5.2,86.0,13.0
6,21,2,2023,-3.8,-5.7,87.0,11.0
7,21,2,2023,-3.2,-5.0,88.0,8.0
8,21,2,2023,-1.9,-3.8,87.0,7.0
9,21,2,2023,-1.3,-3.2,87.0,10.0
10,21,2,2023,1.0,-1.9,81.0,19.0
11,21,2,2023,3.3,-0.2,78.0,27.0
12,21,2,2023,5.2,-1.5,62.0,37.0
13,21,2,2023,4.4,-2.8,60.0,34.0
14,21,2,2023,4.3,-4.2,54.0,39.0
15,21,2,2023,2.3,-6.0,54.0,41.0
16,21,2,2023,2.0,-6.5,54.0,35.0
17,21,2,2023,1.1,-6.3,58.0,35.0
18,21,2,2023,0.4,-7.2,57.0,23.0
19,21,2,2023,-0.1,-6.6,62.0,18.0
20,21,2,2023,-0.5,-6.2,66.0,21.0
21,21,2,2023,-0.5,-6.1,66.0,21.0
22,21,2,2023,-0.7,-6.1,67.0,21.0
23,21,2,2023,-0.8,-6.5,65.0,20.0
24,21,2,2023,-0.9,-6.6,65.0,16.0
1,22,2,2023,-1.1,-6.9,65.0,16.0
2,22,2,2023,-1.1,-7.1,64.0,14.0
3,22,2,2023,-1.3,-6.6,67.0,7.0
4,22,2,2023,-1.9,-7.1,68.0,5.0
5,22,2,2023,-3.0,-6.6,76.0,7.0
6,22,2,2023,-2.3,-5.7,78.0,7.0
7,22,2,2023,-1.9,-6.1,73.0,10.0
8,22,2,2023,-1.8,-6.8,69.0,20.0
9,22,2,2023,-1.3,-6.3,69.0,26.0
10,22,2,2023,-1.6,-4.5,81.0,29.0
11,22,2,2023,-1.4,-3.6,85.0,27.0
12,22,2,2023,-1.5,-4.2,82.0,33.0
13,22,2,2023,-1.3,-4.1,82.0,32.0
14,22,2,2023,-1.8,-3.3,90.0,34.0
15,22,2,2023,-1.6,-2.5,93.0,35.0
16,22,2,2023,-2.2,-3.4,92.0,48.0
17,22,2,2023,-2.9,-4.0,92.0,51.0
18,22,2,2023,-3.3,-4.4,92.0,45.0
19,22,2,2023,-3.5,-4.4,93.0,51.0
20,22,2,2023,-3.5,-4.7,92.0,54.0
21,22,2,2023,-3.5,-4.4,93.0,51.0
22,22,2,2023,-3.5,-4.4,93.0,55.0
23,22,2,2023,-3.6,-4.4,94.0,58.0
24,22,2,2023,-3.7,-4.5,94.0,45.0
1,23,2,2023,-4.3,-5.2,94.0,53.0
2,23,2,2023,-4.5,-5.5,93.0,37.0
3,23,2,2023,-4.7,-5.7,92.0,48.0
4,23,2,2023,-4.6,-5.5,93.0,39.0
5,23,2,2023,-5.3,-5.9,95.0,41.0
6,23,2,2023,-7.1,-7.8,95.0,30.0
7,23,2,2023,-8.0,-9.0,93.0,20.0
8,23,2,2023,-7.9,-9.1,91.0,21.0
9,23,2,2023,-7.4,-8.5,92.0,17.0
10,23,2,2023,-5.2,-5.9,95.0,23.0
11,23,2,2023,-4.2,-5.0,94.0,32.0
12,23,2,2023,-4.3,-5.0,95.0,21.0
13,23,2,2023,-4.1,-5.2,92.0,12.0
14,23,2,2023,-4.0,-5.0,93.0,21.0
15,23,2,2023,-4.0,-4.6,95.0,23.0
16,23,2,2023,-3.8,-4.4,96.0,19.0
17,23,2,2023,-3.8,-4.3,97.0,14.0
18,23,2,2023,-3.6,-3.9,98.0,8.0
19,23,2,2023,-3.3,-3.6,98.0,3.0
20,23,2,2023,-2.8,-3.1,98.0,5.0
21,23,2,2023,-3.5,-3.8,98.0,8.0
22,23,2,2023,-1.8,-2.0,98.0,17.0
23,23,2,2023,1.7,-1.2,81.0,19.0
24,23,2,2023,1.5,-0.9,84.0,25.0
1,24,2,2023,1.1,-2.6,76.0,20.0
2,24,2,2023,0.4,-3.8,74.0,25.0
3,24,2,2023,-0.5,-4.3,75.0,25.0
4,24,2,2023,-1.3,-7.2,64.0,31.0
5,24,2,2023,-2.7,-7.5,70.0,27.0
6,24,2,2023,-4.1,-8.6,71.0,24.0
7,24,2,2023,-6.4,-10.7,72.0,21.0
8,24,2,2023,-8.2,-12.8,69.0,16.0
9,24,2,2023,-9.2,-14.3,67.0,14.0
10,24,2,2023,-9.1,-14.9,63.0,18.0
11,24,2,2023,-8.8,-14.6,63.0,19.0
12,24,2,2023,-8.4,-14.4,62.0,17.0
13,24,2,2023,-7.5,-14.1,60.0,21.0
14,24,2,2023,-6.6,-13.4,59.0,23.0
15,24,2,2023,-5.8,-12.9,57.0,28.0
16,24,2,2023,-6.4,-13.4,58.0,26.0
17,24,2,2023,-6.2,-13.4,57.0,26.0
18,24,2,2023,-6.5,-12.4,63.0,15.0
19,24,2,2023,-7.4,-13.5,62.0,16.0
20,24,2,2023,-7.8,-13.1,66.0,10.0
21,24,2,2023,-8.0,-13.2,67.0,8.0
22,24,2,2023,-8.4,-13.0,69.0,10.0
23,24,2,2023,-8.6,-13.1,70.0,3.0
24,24,2,2023,-8.933333333333334,-13.633333333333333,69.0,4.666666666666667
1,25,2,2023,-9.266666666666666,-14.166666666666666,68.0,6.333333333333334
2,25,2,2023,-9.6,-14.7,67.0,8.0
3,25,2,2023,-10.0,-14.3,71.0,7.0
4,25,2,2023,-9.7,-14.2,70.0,8.0
5,25,2,2023,-9.6,-13.7,72.0,8.0
6,25,2,2023,-9.3,-13.3,73.0,7.0
7,25,2,2023,-9.3,-13.4,72.0,7.0
8,25,2,2023,-9.6,-11.4,87.0,8.0
9,25,2,2023,-9.1,-10.9,87.0,17.0
10,25,2,2023,-8.6,-10.8,84.0,18.0
11,25,2,2023,-7.9,-10.3,83.0,15.0
12,25,2,2023,-6.7,-9.7,80.0,7.0
13,25,2,2023,-5.6,-8.6,79.0,13.0
14,25,2,2023,-5.6,-8.6,79.0,6.0
15,25,2,2023,-4.7,-8.5,75.0,7.0
16,25,2,2023,-4.1,-7.9,75.0,10.0
17,25,2,2023,-3.8,-7.5,75.0,13.0
18,25,2,2023,-3.4,-7.1,76.0,9.0
19,25,2,2023,-3.9,-6.9,80.0,11.0
20,25,2,2023,-3.6,-6.6,80.0,9.0
21,25,2,2023,-3.6,-6.3,81.0,10.0
22,25,2,2023,-3.9,-5.8,86.0,11.0
23,25,2,2023,-3.9,-5.7,88.0,14.0
24,25,2,2023,-3.6,-5.3,88.0,5.0
1,26,2,2023,-3.0,-4.7,88.0,15.0
2,26,2,2023,-2.5,-4.1,89.0,15.0
3,26,2,2023,-1.7,-3.2,89.0,24.0
4,26,2,2023,-1.3,-2.8,90.0,21.0
5,26,2,2023,-0.8500000000000001,-2.95,86.0,26.5
6,26,2,2023,-0.4,-3.1,82.0,32.0
7,26,2,2023,-0.5,-3.8,78.0,31.0
8,26,2,2023,-0.6,-4.2,77.0,29.0
9,26,2,2023,-1.0,-4.4,77.0,24.0
10,26,2,2023,-0.2,-4.1,75.0,27.0
11,26,2,2023,0.5,-4.2,71.0,28.0
12,26,2,2023,1.2,-5.3,62.0,26.0
13,26,2,2023,1.7,-6.6,54.0,29.0
14,26,2,2023,2.0,-6.9,52.0,32.0
15,26,2,2023,1.8,-6.3,55.0,22.0
16,26,2,2023,1.7,-6.6,54.0,27.0
17,26,2,2023,1.3,-6.5,56.0,23.0
18,26,2,2023,0.8,-7.5,54.0,30.0
19,26,2,2023,-0.1,-7.5,58.0,17.0
20,26,2,2023,-1.1,-7.2,63.0,17.0
21,26,2,2023,-1.8,-7.3,67.0,9.0
22,26,2,2023,-2.7,-7.4,70.0,4.0
23,26,2,2023,-3.0,-7.4,72.0,9.0
24,26,2,2023,-4.2,-8.1,75.0,8.0
1,27,2,2023,-4.3,-8.1,75.0,4.0
2,27,2,2023,-4.699999999999999,-8.399999999999999,75.5,7.0
3,27,2,2023,-5.1,-8.7,76.0,10.0
4,27,2,2023,-5.5,-8.8,78.0,0.0
5,27,2,2023,-7.3,-9.3,85.0,0.0
6,27,2,2023,-8.0,-9.4,90.0,8.0
7,27,2,2023,-6.9,-8.9,86.0,8.0
8,27,2,2023,-7.1,-8.8,88.0,8.0
9,27,2,2023,-5.0,-8.4,77.0,21.0
10,27,2,2023,-3.6,-7.8,73.0,21.0
11,27,2,2023,-3.0,-7.5,71.0,27.0
12,27,2,2023,-2.4,-7.3,69.0,27.0
13,27,2,2023,-2.0,-7.6,66.0,31.0
14,27,2,2023,-1.7,-6.7,69.0,33.0
15,27,2,2023,-1.8,-6.2,72.0,39.0
16,27,2,2023,-1.6,-5.9,72.0,37.0
17,27,2,2023,-2.5,-3.4,94.0,37.0
18,27,2,2023,-2.4,-3.0,95.0,43.0
19,27,2,2023,-2.2,-2.8,96.0,46.0
20,27,2,2023,-1.9,-2.5,96.0,42.0
21,27,2,2023,-1.3,-1.8,97.0,41.0
22,27,2,2023,-0.8,-1.2,97.0,45.0
23,27,2,2023,-0.6,-1.1,96.0,43.0
24,27,2,2023,-0.2,-0.6,97.0,36.0
1,28,2,2023,0.0,-0.2,98.0,28.0
2,28,2,2023,0.2,0.0,99.0,32.0
3,28,2,2023,0.2,0.0,99.0,26.0
4,28,2,2023,0.2,0.1,99.0,13.0
5,28,2,2023,0.2,0.1,99.0,4.0
6,28,2,2023,0.1,0.1,99.0,9.0
7,28,2,2023,0.2,0.2,100.0,12.0
8,28,2,2023,0.4,0.3,100.0,19.0
9,28,2,2023,0.8,0.2,96.0,30.0
10,28,2,2023,0.5,-2.0,84.0,34.0
11,28,2,2023,0.4,-2.7,80.0,29.0
12,28,2,2023,0.4,-2.7,80.0,27.0
13,28,2,2023,0.5,-2.9,78.0,28.0
14,28,2,2023,0.4,-2.4,82.0,25.0
15,28,2,2023,0.3,-2.8,80.0,27.0
16,28,2,2023,0.4,-2.9,79.0,29.0
17,28,2,2023,0.6,-3.3,75.0,25.0
18,28,2,2023,0.8,-3.7,72.0,22.0
19,28,2,2023,0.7,-4.1,70.0,22.0
20,28,2,2023,0.4,-3.4,76.0,10.0
21,28,2,2023,-0.9,-4.5,77.0,6.0
22,28,2,2023,-1.1,-4.4,79.0,8.0
23,28,2,2023,-1.6,-4.0,84.0,13.0
24,28,2,2023,-2.8,-4.5,88.0,7.0
1,1,3,2023,-2.4,-4.2,87.0,14.0
2,1,3,2023,-2.2,-3.9,88.0,8.0
3,1,3,2023,-2.4,-3.8,90.0,7.0
4,1,3,2023,-2.2,-3.5,90.0,8.0
5,1,3,2023,-2.0,-3.4,90.0,13.0
6,1,3,2023,-2.3,-3.5,92.0,14.0
7,1,3,2023,-2.1,-3.3,91.0,16.0
8,1,3,2023,-1.4,-3.1,88.0,14.0
9,1,3,2023,-0.7,-3.1,84.0,15.0
10,1,3,2023,0.3,-3.0,79.0,21.0
11,1,3,2023,0.5,-2.7,79.0,32.0
12,1,3,2023,1.0,-3.0,75.0,36.0
13,1,3,2023,0.9,-2.9,76.0,25.0
14,1,3,2023,1.6,-3.2,70.0,32.0
15,1,3,2023,1.9,-3.1,69.0,29.0
16,1,3,2023,2.1,-2.0,74.0,23.0
17,1,3,2023,2.0,-1.1,80.0,26.0
18,1,3,2023,1.7,-0.8,84.0,24.0
19,1,3,2023,1.1,-0.6,89.0,24.0
20,1,3,2023,1.1,-0.2,91.0,23.0
21,1,3,2023,0.9,0.0,94.0,20.0
22,1,3,2023,0.8,0.0,94.0,16.0
23,1,3,2023,0.6,-0.2,94.0,13.0
24,1,3,2023,0.3,-0.4,95.0,11.0
1,2,3,2023,0.1,-0.6,95.0,11.0
2,2,3,2023,0.1,-0.7,95.0,8.0
3,2,3,2023,-0.3,-0.9,96.0,10.0
4,2,3,2023,-0.6,-1.2,95.0,12.0
5,2,3,2023,-1.1,-1.6,96.0,8.0
6,2,3,2023,-1.3,-1.9,96.0,8.0
7,2,3,2023,-1.2,-1.9,95.0,14.0
8,2,3,2023,-1.0,-1.8,94.0,6.0
9,2,3,2023,-0.8,-1.9,92.0,10.0
10,2,3,2023,-1.1,-2.3,92.0,13.0
11,2,3,2023,-0.7,-2.6,87.0,10.0
12,2,3,2023,0.7,-2.4,80.0,6.0
13,2,3,2023,1.1,-2.5,77.0,12.0
14,2,3,2023,2.8,-2.5,68.0,14.0
15,2,3,2023,3.9,-2.0,65.0,18.0
16,2,3,2023,3.4,-2.5,66.0,14.0
17,2,3,2023,4.0,-2.3,64.0,12.0
18,2,3,2023,3.5,-3.2,62.0,16.0
19,2,3,2023,2.3,-3.6,65.0,14.0
20,2,3,2023,0.5,-3.9,72.0,5.0
21,2,3,2023,-0.4,-4.3,75.0,5.0
22,2,3,2023,-1.6,-4.4,81.0,7.0
23,2,3,2023,-1.0,-4.7,76.0,9.0
24,2,3,2023,-1.5,-4.6,79.0,6.0
1,3,3,2023,-1.9,-4.7,81.0,5.0
2,3,3,2023,-3.2,-4.8,88.0,4.0
3,3,3,2023,-3.5,-5.7,85.0,15.0
4,3,3,2023,-3.8,-5.5,87.0,14.0
5,3,3,2023,-4.0,-5.6,89.0,11.0
6,3,3,2023,-4.9,-6.1,91.0,12.0
7,3,3,2023,-4.1,-5.4,90.0,12.0
8,3,3,2023,-3.7,-4.8,93.0,16.0
9,3,3,2023,-1.6,-3.0,90.0,18.0
10,3,3,2023,-0.9,-2.2,91.0,13.0
11,3,3,2023,-0.2,-1.9,88.0,21.0
12,3,3,2023,0.3,-1.7,87.0,23.0
13,3,3,2023,0.6,-1.5,85.0,25.0
14,3,3,2023,0.4,-1.4,87.0,37.0
15,3,3,2023,0.3,-1.5,88.0,42.0
16,3,3,2023,0.2,-1.5,88.0,40.0
17,3,3,2023,0.3,-1.2,90.0,40.0
18,3,3,2023,0.5,-0.9,91.0,37.0
19,3,3,2023,-0.1,-0.6,96.0,39.0
20,3,3,2023,-0.3,-0.7,98.0,39.0
21,3,3,2023,-0.2,-0.4,98.0,45.0
22,3,3,2023,0.2,-0.1,98.0,47.0
23,3,3,2023,0.2,-0.1,98.0,49.0
24,3,3,2023,0.3,0.0,97.0,53.0
1,4,3,2023,0.1,-0.2,98.0,43.0
2,4,3,2023,0.0,-0.3,98.0,46.0
3,4,3,2023,0.0,-0.3,98.0,39.0
4,4,3,2023,0.1,-0.2,98.0,37.0
5,4,3,2023,0.0,-0.2,98.0,35.0
6,4,3,2023,0.0,-0.3,98.0,34.0
7,4,3,2023,-0.7,-1.2,96.0,32.0
8,4,3,2023,-1.2,-2.4,91.0,27.0
9,4,3,2023,-0.8,-2.7,87.0,19.0
10,4,3,2023,-0.2,-2.9,82.0,16.0
11,4,3,2023,0.7,-2.8,77.0,21.0
12,4,3,2023,1.5,-2.4,75.0,23.0
13,4,3,2023,2.2,-2.1,73.0,20.0
14,4,3,2023,2.9,-1.6,72.0,18.0
15,4,3,2023,3.5,-1.3,71.0,21.0
16,4,3,2023,3.8,-0.9,72.0,17.0
17,4,3,2023,4.1,-0.7,71.0,15.0
18,4,3,2023,3.5,-0.4,75.0,16.0
19,4,3,2023,2.2,-0.7,81.0,12.0
20,4,3,2023,1.2,-1.4,83.0,16.0
21,4,3,2023,0.4,-1.7,85.0,13.0
22,4,3,2023,0.3,-2.0,85.0,10.0
23,4,3,2023,-0.4,-1.8,90.0,9.0
24,4,3,2023,-0.3,-1.5,91.0,14.0
1,5,3,2023,-0.6,-1.5,93.0,8.0
2,5,3,2023,-0.3,-1.4,92.0,11.0
3,5,3,2023,-0.2,-1.5,91.0,10.0
4,5,3,2023,-0.1,-1.5,91.0,12.0
5,5,3,2023,0.1,-1.2,91.0,8.0
6,5,3,2023,0.2,-1.0,91.0,8.0
7,5,3,2023,0.3,-0.8,92.0,7.0
8,5,3,2023,0.6,-0.6,92.0,10.0
9,5,3,2023,1.5,-0.2,89.0,15.0
10,5,3,2023,2.2,0.4,88.0,17.0
11,5,3,2023,2.7,0.6,86.0,16.0
12,5,3,2023,3.4,0.0,78.0,17.0
13,5,3,2023,3.8,-0.2,75.0,19.0
14,5,3,2023,4.0,-0.6,72.0,19.0
15,5,3,2023,4.3,-1.1,68.0,23.0
16,5,3,2023,4.2,-1.3,67.0,22.0
17,5,3,2023,3.6,-1.1,71.0,22.0
18,5,3,2023,3.1,-1.4,73.0,14.0
19,5,3,2023,2.5,-1.6,75.0,10.0
20,5,3,2023,1.4,-2.2,77.0,5.0
21,5,3,2023,-0.2,-2.6,84.0,9.0
22,5,3,2023,0.0,-2.3,85.0,8.0
23,5,3,2023,-1.4,-3.3,87.0,8.0
24,5,3,2023,-1.9,-2.5,95.0,4.0
1,6,3,2023,-3.3,-3.6,97.0,7.0
2,6,3,2023,-3.4,-3.7,98.0,4.0
3,6,3,2023,-4.0,-4.3,98.0,4.0
4,6,3,2023,-3.466666666666667,-3.9666666666666663,96.66666666666667,6.666666666666666
5,6,3,2023,-2.9333333333333336,-3.6333333333333333,95.33333333333333,9.333333333333332
6,6,3,2023,-2.4,-3.3,94.0,12.0
7,6,3,2023,-1.9,-3.2,90.0,8.0
8,6,3,2023,-1.4,-2.9,90.0,11.0
9,6,3,2023,-1.1,-2.6,89.0,6.0
10,6,3,2023,-0.3,-1.9,89.0,15.0
11,6,3,2023,0.4,-1.2,89.0,17.0
12,6,3,2023,0.4,-0.6,93.0,20.0
13,6,3,2023,0.7,-0.2,94.0,21.0
14,6,3,2023,0.7,0.0,95.0,23.0
15,6,3,2023,0.9,-0.6,90.0,23.0
16,6,3,2023,0.8,-1.4,86.0,27.0
17,6,3,2023,0.6,-1.7,85.0,32.0
18,6,3,2023,0.4,-2.4,82.0,27.0
19,6,3,2023,0.4,-2.2,83.0,18.0
20,6,3,2023,0.2,-1.7,87.0,17.0
21,6,3,2023,0.2,-1.7,87.0,16.0
22,6,3,2023,0.2,-3.5,76.0,16.0
23,6,3,2023,0.0,-5.0,69.0,18.0
24,6,3,2023,-0.4,-4.4,75.0,19.0
1,7,3,2023,-0.3,-4.3,74.0,17.0
2,7,3,2023,-0.2,-5.0,70.0,19.0
3,7,3,2023,0.4,-8.2,53.0,27.0
4,7,3,2023,-0.4,-9.2,52.0,22.0
5,7,3,2023,-1.0,-9.7,52.0,21.0
6,7,3,2023,-1.5,-10.3,51.0,19.0
7,7,3,2023,-2.6,-10.6,54.0,23.0
8,7,3,2023,-3.7,-10.9,57.0,16.0
9,7,3,2023,-2.2,-10.8,52.0,19.0
10,7,3,2023,-1.3,-10.7,49.0,20.0
11,7,3,2023,-0.5,-10.4,47.0,31.0
12,7,3,2023,0.2,-9.9,47.0,33.0
13,7,3,2023,0.6,-9.6,47.0,32.0
14,7,3,2023,1.5,-8.7,47.0,28.0
15,7,3,2023,1.7,-10.4,40.0,38.0
16,7,3,2023,1.9,-10.7,39.0,36.0
17,7,3,2023,1.6,-12.8,33.0,38.0
18,7,3,2023,1.1,-12.0,37.0,33.0
19,7,3,2023,0.2,-11.9,40.0,21.0
20,7,3,2023,-0.7,-10.8,46.0,21.0
21,7,3,2023,-1.6,-9.2,56.0,19.0
22,7,3,2023,-1.9,-8.8,59.0,19.0
23,7,3,2023,-2.1,-8.8,60.0,11.0
24,7,3,2023,-2.2,-9.4,58.0,11.0
1,8,3,2023,-2.3,-9.9,56.0,12.0
2,8,3,2023,-2.7,-10.5,55.0,11.0
3,8,3,2023,-3.1,-10.7,56.0,9.0
4,8,3,2023,-3.1,-10.4,57.0,12.0
5,8,3,2023,-3.9,-10.1,62.0,14.0
6,8,3,2023,-3.7,-10.0,62.0,13.0
7,8,3,2023,-4.3,-10.0,65.0,14.0
8,8,3,2023,-4.6,-10.1,66.0,10.0
9,8,3,2023,-3.2,-9.3,63.0,7.0
10,8,3,2023,-1.7,-8.5,60.0,19.0
